id,genres,vote_average,vote_count,popularity,title,overview,tagline,keywords,score
14560,Action Adventure Comedy Family,5.2,807.0,13.003122,Paul Blart: Mall Cop,"Mild-mannered Paul Blart (Kevin James) has always had huge dreams of becoming a State Trooper. Until then, he patrols the local mall as a security guard. With his closely cropped moustache, personal transporter and gung-ho attitude, only Blart seems to take his job seriously. All that changes when a team of thugs raids the mall and takes hostages. Untrained, unarmed and a super-size target, Blart has to become a real cop to save the day.",Safety Never Takes A Holiday.,security guard duringcreditsstinger,5.539596899398757
13788,Horror Thriller Mystery,4.8,373.0,7.108555,The Unborn,A young woman fights the spirit that is slowly taking possession of her.,Evil will do anything to live.,,5.536738717255545
14254,Drama Horror Thriller,6.3,424.0,10.330423,The Uninvited,"Anna returns home after spending time in a psychiatric facility following her mother's tragic death and discovers that her mother's former nurse, Rachel, has moved into their house and become engaged to her father. Soon after she learns this shocking news, Anna is visited by her mother's ghost, who warns her that Rachel has evil intentions.",Can you believe what you see?,remake death of mother evil stepmother evil woman white dress unsent letter medical kit hanging a picture chalkboard,6.4090802995003955
10529,Fantasy Action Science Fiction,6.1,354.0,14.611182,Outlander,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster.",It destroyed his world. He won't let it destroy ours.,norway monster flying saucer viking,6.30654072314492
13510,Horror Thriller,6.7,415.0,12.515435,Eden Lake,"Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.","A weekend by the lake, with views to die for.",beach wife husband relationship lake camping rottweiler sadism forest revenge survival fear violence couple gang violence teenage killer,6.655729816037328
14836,Animation Family,7.3,1432.0,16.639915,Coraline,"When Coraline moves to an old house, she feels bored and neglected by her parents. She finds a hidden door with a bricked up passage. During the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. When the Other Mother invites Coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her.",Be careful what you wish for.,dream eye stuffed animal parallel world button new home secret door aftercreditsstinger duringcreditsstinger,7.1895094955473855
13455,Action,5.9,671.0,11.596222,Push,"After his father, an assassin, is brutally murdered, Nick Gant vows revenge on Division, the covert government agency that dabbles in psychic warfare and experimental drugs. Hiding in Hong Kong's underworld, Nick assembles a band of rogue psychics dedicated to destroying Division. Together with Cassie, a teenage clairvoyant, Nick goes in search of a missing girl and a stolen suitcase that could be the key to accomplishing their mutual goal.",One push can change everything.,psychokinesis mind control secret government organization clairvoyance hong kong,6.092528494595145
4959,Drama Thriller Crime,6.0,373.0,6.583609,The International,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",Is your money making a killing?,duringcreditsstinger,6.241620607019325
10184,Comedy Romance Drama,6.2,988.0,8.376094,He's Just Not That Into You,"Remember that really cute guy who said he'd call – and didn't? Maybe he lost your number. Maybe he's in the hospital. Maybe he's awed by your beauty, brains or success. Or maybe... he's just not that into you.",Are you the exception...or the rule?,relationship ensemble cast duringcreditsstinger,6.2808232683658165
20829,Comedy Drama,5.6,398.0,9.900376,Funny People,"Famous and wealthy funnyman George Simmons doesn't give much thought to how he treats people until a doctor delivers stunning health news, forcing George to reevaluate his priorities with a little help from aspiring stand-up comic Ira.","George Simmons was prepared to die, but then a funny thing happened.",comedian cancer bromance stand-up comedian,5.991256190086775
13207,Horror,5.7,566.0,14.20229,Friday the 13th,"Ignoring the warnings of the locals, a group of teenage camp counselors takes on the job of reopening Camp Crystal Lake — on Friday the 13th no less, and raise the ire of Jason Voorhees, a masked, homicidal maniac.",Welcome to Crystal Lake,teenager cabin in the woods axe murder camp counselor jason vorhees,5.98022836407883
15159,Comedy Mystery,5.4,323.0,18.54675,The Pink Panther 2,"When legendary treasures from around the world are stolen, including the priceless Pink Panther Diamond, Chief Inspector Dreyfus is forced to assign Inspector Clouseau to a team of international detectives and experts charged with catching the thief and retrieving the stolen artifacts.",Inspect the unexpected.,diamond clouseau pink panther,5.930989889670549
16538,Comedy,6.5,531.0,12.929653,"I Love You, Man","Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""",He needed a best man... He got the worst.,poker bondage duringcreditsstinger,6.52828384042531
18781,Thriller Horror,6.0,317.0,10.80374,The Haunting in Connecticut,"When the Campbell family moves to upstate Connecticut, they soon learn that their charming Victorian home has a disturbing history: not only was the house a transformed funeral parlor where inconceivable acts occurred, but the owner's clairvoyant son Jonah served as a demonic messenger, providing a gateway for spiritual entities to crossover.",Some things cannot be explained.,crematorium hallucination based on true story haunting occult funeral home mortuary incinerator cousin cousin relationship told in flashback reverend funeral parlor boy in peril oncology ward desecration child cancer rosary isolated house experimental cancer treatment hide and seek duringcreditsstinger,6.264989784900296
13811,Action Adventure Drama Mystery Science Fiction Thriller,5.9,1528.0,9.806904,Knowing,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,Knowing is everything...,cataclysm code suspense end of the world time capsule astrophysicist grieving widower lexington massachusetts westford massachusetts prediction researcher numbers news,6.000351444389538
15472,Drama Thriller Crime Mystery,7.4,1020.0,9.858687,The Girl with the Dragon Tattoo,"Swedish thriller based on Stieg Larsson's novel about a male journalist and a young female hacker. In the opening of the movie, Mikael Blomkvist, a middle-aged publisher for the magazine Millennium, loses a libel case brought by corrupt Swedish industrialist Hans-Erik Wennerström. Nevertheless, he is hired by Henrik Vanger in order to solve a cold case, the disappearance of Vanger's niece",Based on the Worldwide Best Seller,rape journalist based on novel bondage island hacker strong woman blow job suspect antisocial personality disorder computer hacker newspaper man,7.23356402921784
15512,Animation Family Adventure Science Fiction,6.0,1464.0,14.243634,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...","When aliens attack, monsters fight back.",alien giant robot duringcreditsstinger,6.088892865270725
16614,Comedy,6.4,748.0,6.77887,Adventureland,"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.",Nothing brings people together like a crappy summer job.,comedy cheating on partner amusement park summer job carny marijuana joint baldness picking one's nose reckless driving reconciliation pushing a car marijuana pipe ticket booth scene raised middle finger job seeking leaving home drugged cookie duringcreditsstinger young adult 1980s,6.448147609363635
20048,Comedy Romance,6.1,787.0,8.198789,Confessions of a Shopaholic,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping-a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door-until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",A new job? Hopefully. A new man? Possibly. A new handbag? Absolutely!,new york based on novel shop department store shopping mall addiction liar romantic comedy financial journalist duringcreditsstinger,6.2212860681194195
14164,Action Adventure Fantasy Science Fiction Thriller,2.9,475.0,8.876305,Dragonball Evolution,"The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.",The legend comes to life.,karate superhero revenge dragon duringcreditsstinger,4.210215855437274
13804,Action Crime Drama Thriller,6.5,2426.0,1.498902,Fast & Furious,"When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O'Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what's possible behind the wheel.",New Model. Original Parts.,gambling brother sister relationship ex-lover fast cops street race car crash fast cars car automobile racing,6.508344153815949
18947,Drama Comedy,7.2,678.0,8.395618,The Boat That Rocked,"The Boat that Rocked is an ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967",On air. Off shore. Out of control.,great britain musical rock pirate radio swinging 60s,7.028754346231139
16996,Comedy,6.1,1388.0,11.362762,17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",Who says you're only young once?,high school bullying high school sports fake identity adult as a child do over,6.17710853664077
16869,Drama Action Thriller War,7.9,6598.0,16.89564,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",Once upon a time in Nazi occupied France...,paris guerrilla cinema self sacrifice dynamite mexican standoff world war ii jew persecution jew nazis masochism sadism scalp winston churchill knife in hand anti semitism gore swastika blood bath german occupation of france violence gun violence,7.849800158229923
16995,Action,6.7,489.0,8.905732,State of Play,"Handsome, unflappable U.S. Congressman Stephen Collins is the future of his political party: an honorable appointee who serves as the chairman of a committee overseeing defense spending. All eyes are upon the rising star to be his party's contender for the upcoming presidential race. Until his research assistant/mistress is brutally murdered and buried secrets come tumbling out.",Find The Truth,corruption assassination detective journalist assassin newspaper congress editor-in-chief conspiracy of murder politics election campaign government murder thriller blog reporter,6.660091991287978
15092,Action Thriller Crime,5.9,878.0,10.044642,Crank: High Voltage,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,"Stay Charged, Stay Alive!",female nudity prostitute horse race heart strip club electric shock godzilla sequel tourette syndrome gang shootout public sex cigarette smoking mansion electrocution foot chase surgery taser duringcreditsstinger flashback absurdism ultraviolence,6.057569373208133
17431,Science Fiction Drama,7.6,1831.0,13.336773,Moon,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",The last place you'd ever expect to find yourself.,moon artificial intelligence clone isolation future dystopia space cloning moon base,7.473019152153498
18320,Drama,7.1,330.0,8.437587,The Young Victoria,"From Academy Award® winners Graham King and Martin Scorsese, along with the makers of Gosford Park and The Departed, comes the story of Queen Victoria’s early rise to power. From an object of a royal power-struggle to her romantic courtship and legendary marriage to Prince Albert, Emily Blunt (The Devil Wears Prada) gives a stunning performance as the young Victoria. Packed with drama, romance, breath-taking cinematography, lavish costumes and featuring an outstanding British cast including Jim Broadbent, Harriet Walter, Mark Strong, Paul Bettany, Miranda Richardson, and Rupert Friend, The Young Victoria has captivated British audiences, and is the film that Company magazine called “an epic British film, which will sweep you up in her remarkable story.”",Love rules all.,royal family biography royalty period drama queen victoria prince albert 19th century british monarchy,6.872346428137282
2080,Adventure Action Thriller Science Fiction,6.2,4086.0,1.456541,X-Men Origins: Wolverine,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",Witness the Origin.,corruption mutant boxer army marvel comic superhero aftercreditsstinger duringcreditsstinger,6.223235760224764
13475,Science Fiction Action Adventure,7.4,4574.0,15.362632,Star Trek,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",The future begins.,spacecraft teleportation space mission parachute time travel black hole supernova prequel warp speed futuristic warp engine romulans outer space vulcan alternate reality space opera reboot,7.355878636364201
13532,Adventure Comedy,6.1,320.0,5.785775,Fanboys,"In 1999, Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of The Phantom Menace before its release.",Never tell them the odds.,fan road trip fan culture rivalry science fiction urination buddy cameo film fan space opera fandom,6.318606676043421
534,Action Science Fiction Thriller,5.9,2496.0,16.507496,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",The End Begins.,saving the world artificial intelligence prophecy san francisco cyborg killer robot gas station post-apocalyptic dystopia army firearm wartime los angeles,5.965130197772759
18360,Adventure Fantasy Action Comedy Family,5.9,2026.0,15.417181,Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",When the lights go off the battle is on.,museum theodore roosevelt duringcreditsstinger amelia earhart smithsonian,5.978509215671885
18405,Crime Thriller Horror Drama,6.2,449.0,13.634766,The Last House on the Left,"A group of teenage girls heading into the city hook up with a gang of drug-addled ne'er-do-wells and are brutally murdered. The killers find their way to the home of one of their victim's parents, where both father and mother exact a horrible revenge.","If someone hurt someone you love, how far would you go to get revenge?",rape white trash revenge murder dysfunctional family swimmer family,6.342094353667048
16871,Horror Thriller,6.2,995.0,15.809588,Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.","Christine Brown has a good job, a great boyfriend, and a bright future. But in three days, she's going to hell.",gypsy work gore curse psychologist psychic evil loan officer obituary engagement ring,6.280373178565848
18785,Comedy,7.2,6324.0,23.947351,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",Some guys just can't handle Vegas.,underwear tiger stag night hangover lost weekend bag over head chapel hit with tire iron memory loss las vegas duringcreditsstinger elevator,7.175558622146564
17609,Drama Horror Thriller,6.4,687.0,7.769607,Antichrist,"A grieving couple retreats to their cabin 'Eden' in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.","When nature turns evil, true terror awaits.",sex symbolism nudity therapist suffering masochism cabin marriage god woods psychological thriller torture fear cruelty violence nature guilt occult grieving minimal cast motherhood,6.451242450429159
14451,Horror Comedy,6.1,313.0,7.974726,Dead Snow,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.,"Eins, Zwei, Die!",norway undead zombie wintry,6.321267974708297
18162,Adventure Comedy Science Fiction,5.4,387.0,7.642063,Land of the Lost,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.",Right place. Wrong time.,alien life-form dinosaur primate duringcreditsstinger,5.87862725031937
18487,Thriller Drama Crime,6.2,971.0,15.09911,The Taking of Pelham 1 2 3,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",I can't get it out of my head. I'm gonna die today.,hostage motorcycle crash new york city new york subway subway train stock market subway tunnel aftercreditsstinger,6.281937619997787
18240,Comedy Romance Drama,6.7,1858.0,8.058337,The Proposal,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",Here comes the bribe...,fictitious marriage deportation immigration law romantic comedy alaska naked scene co-worker humiliation book editor fake boyfriend duringcreditsstinger woman director pretend relationship,6.68586277615909
17610,Comedy Adventure,4.6,538.0,10.087637,Year One,"When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.",Meet your ancestors,temple slavery stone age circumcision hebrews cavemen prehistoric adventure duringcreditsstinger prehistoric times prehistoric man,5.250286356821588
12162,Drama Thriller War,7.2,1881.0,9.403724,The Hurt Locker,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",You'll know when you're in it.,sniper explosive loyalty u.s. army iraq car bomb suspense tension iraq war desert bomb squad body armor woman director army sergeant,7.124885247530225
8373,Science Fiction Action Adventure,6.0,3192.0,4.351756,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",Revenge is coming.,egypt sun chaos symbol artifact transformers tank robot imax duringcreditsstinger,6.04442069642654
19265,Comedy Romance,6.8,365.0,8.930341,Whatever Works,"Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works.""",A new comedy,love at first sight runaway age difference naivety christian marriage atheist misanthrope eccentric religion dating new york city older man younger woman relationship limp,6.710413214445408
12556,Fantasy Comedy Romance,5.6,716.0,8.401493,Ghosts of Girlfriends Past,"When notorious womanizer Connor Mead attends his brother Paul's wedding, he is forced to re-evaluate his behavior as he comes face-to-face with the ghosts of girlfriends past, present, and future, along with his deceased uncle. The experience changes his attitude and allows him to reconnect with his first and only love, Jenny.",You can't always run from your past.,womanizer love wedding aftercreditsstinger duringcreditsstinger past relationship,5.86403791969046
11322,History Crime Drama,6.5,1371.0,10.364794,Public Enemies,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",America's Most Wanted.,cinema hiding place machinegun prison guard escape from prison dillinger,6.513734896177141
8355,Animation Comedy Family Adventure,6.5,2330.0,12.980624,Ice Age: Dawn of the Dinosaurs,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",You Won't Believe Your Ice!,ice age bridge insanity jungle dinosaur birth duringcreditsstinger 3d,6.508653196549873
10024,Drama,7.1,614.0,6.793972,My Sister's Keeper,"Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.","A tale of life, love, and letting go.",parent child relationship sister sister relationship court case in vitro fertilisation medical examiner kidney transplant ,6.946151924037981
19913,Comedy Drama Romance,7.2,2993.0,16.376657,(500) Days of Summer,"Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",It was almost like falling in love.,date sex jealousy fight architect gallery interview sister party love friends fate los angeles summer ikea year heartache,7.150546570032955
18480,Comedy,5.4,528.0,8.543888,Brüno,Flamboyantly gay Austrian television reporter Bruno stirs up trouble with unsuspecting guests and large crowds through brutally frank interviews and painfully hilarious public displays of homosexuality.,Borat was so 2006,gay fame mockumentary hollywood lgbt duringcreditsstinger,5.7932013739965456
767,Adventure Fantasy Family,7.4,5435.0,19.083723,Harry Potter and the Half-Blood Prince,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",Dark Secrets Revealed,witch magic broom school of witchcraft wizardry apparition teenage crush werewolf,7.362546794006894
21208,Horror Thriller Mystery,6.7,1296.0,8.730934,Orphan,"A married couple with a rocky past adopt 9-year old, Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite who she seems.",Can you keep a secret?,nun deaf-mute orphan all girl troubled marriage aftercreditsstinger duringcreditsstinger,6.68076321274536
20943,Comedy Romance,6.4,1005.0,8.450799,The Ugly Truth,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",The battle of the sexes is on.,romantic comedy romance tv morning show relationship opposites attract,6.43838128291813
21407,Horror Thriller,6.3,365.0,6.727804,The Collector,"Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.",He always takes one,burglar fight psychopath thief psychopathic killer slaughter gore trap debt slasher torture extreme violence violence home invasion masked man killer held captive trapped in a house,6.419344633903144
12403,Thriller Mystery Adventure,6.2,355.0,11.017008,A Perfect Getaway,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.",Welcome to paradise. Enter at your own risk.,hawaii honeymoon double murder murder,6.363742439963162
17654,Science Fiction,7.3,3451.0,11.589835,District 9,"Aliens land in South Africa and, with their ship totally disabled,  have no way home. Years later, after living in a slum and wearing out their welcome the 'Non-Humans' are being moved to a new tent city overseen by Multi-National United (MNU).",You are not welcome here.,slum street gang mutation south africa johannesburg dystopia genetics government satire alien prawn mockumentary alternate history racism metamorphosis xenophobia internment camp body transformation alien technology segregation,7.24959038121661
24803,Romance Drama,6.6,579.0,8.142089,Julie & Julia,"Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",Based on Two True Stories,cooking book cookbook blog recipe woman director publishing,6.595516153932545
13836,Adventure Family Fantasy Science Fiction Thriller Action,5.4,520.0,8.176147,Race to Witch Mountain,"A taxi driver gets more than he bargained for when he picks up two teen runaways. Not only does the pair possess supernatural powers, but they're also trying desperately to escape people who have made them their targets.",The race is on,mountain spacecraft laser teleportation telekinesis alien military duringcreditsstinger supernatural power,5.797223894446638
18126,Comedy Drama Family Music Romance,6.0,465.0,6.332878,Hannah Montana: The Movie,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet nibblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana. With a little help from her friends – and awesome guest stars Taylor Swift, Rascal Flatts and Vanessa Williams – will she figure out whether to choose Hannah or Miley?",She has the best of both worlds...now she has to choose just one.,double life pop star musical tennessee teenage girl teen movie teenager hometown famous,6.211044134054019
14869,Adventure Action Thriller Science Fiction,5.6,1988.0,11.787058,G.I. Joe: The Rise of Cobra,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.","When all else fails, they don't.",terrorist secret hostage technology laser warhead government president revenge murder attack explosion scientist evil cobra,5.714768482425454
19585,Fantasy Action Adventure Family Comedy,5.1,519.0,9.163791,G-Force,"A team of trained secret agent animals, guinea pigs Darwin, Juarez, Blaster, mole Speckles, and fly Mooch takes on a mission for the US government to stop evil Leonard Saber, who plans to destroy the world with household appliances. But the government shuts them down and they are sentenced to a pet shop. Can they escape to defeat the villain and save the world?",The world needs bigger heroes,dyr duringcreditsstinger,5.598372708652075
18533,Drama Action Crime,6.9,756.0,9.521043,Bronson,"A young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. During this time, his own personality is supplanted by his alter ego, Charles Bronson.",The Man. The Myth. The Celebrity.,prison isolation,6.819085545635827
24150,Horror,5.1,273.0,7.490807,Halloween II,"Laurie Strode struggles to come to terms with her brother Micheal's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister.",Family Is Forever,nurse shotgun nudity therapist book halloween barn death of a friend insanity number in title rampage purgatory hospital pentagram overturning car mental institution red murderer violence white horse duringcreditsstinger michael myers phantom jam,5.827531000854712
12244,Action Adventure Animation Science Fiction Thriller,6.6,1291.0,18.502877,9,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",When our world ended their mission began.,man vs machine hope post-apocalyptic dystopia friendship war steampunk coward end of world rag doll,6.597571851550077
19898,Action Horror Mystery Science Fiction Thriller,6.5,783.0,10.391425,Pandorum,"Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.",Don't fear the end of the world. Fear what happens next.,mutation dystopia spaceship survival mission,6.521463239672029
10313,Comedy War,5.9,755.0,6.253084,The Men Who Stare at Goats,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",No goats. No glory.,vietnam veteran kuwait new age staring contest drug use paranoid fantasy hippie lifestyle,6.076626436044514
19994,Comedy Horror,5.3,858.0,13.483131,Jennifer's Body,A newly possessed cheerleader turns into a killer who specializes in offing her male classmates. Can her best friend put an end to the horror?,She's evil... and not just high school evil.,bloodthirstiness high school sexual murder horror gore slumber party demon succubus candlelight vigil duringcreditsstinger woman director,5.600740254872564
11323,Drama Comedy Crime,6.0,305.0,11.698089,The Informant!,"A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company’s multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion.",Based on a tattle-tale.,agriculture company witness to murder,6.2705980343161745
19912,Horror Mystery,5.4,851.0,8.805723,The Final Destination,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",Rest In Pieces,car race dying and death plan stock-car-race car crash premonition gore vision,5.679091720985868
18501,Action Thriller Science Fiction,5.6,778.0,9.730681,Gamer,"Mind-control technology has taken society by a storm, a multiplayer on-line game called ""Slayers"" allows players to control human prisoners in mass-scale. Simon controls Kable, the online champion of the game. Kable's ultimate challenge becomes regaining his identity and independence by defeating the game's mastermind.","In the near future, you don't live to play... you'll play to live.",dystopia mind control gun battle wrongful imprisonment dystopic future wrongful conviction online gaming,5.848297197555068
